"","logFC","logCPM","F","PValue","FDR"
"Prupe.6G247100.v2.1",-1.46022699778087,5.81414531288441,84.3695135519801,4.58940959550575e-07,5.45713292301e-05
"Prupe.1G524900.v2.1",1.29239115842079,4.70080611913731,83.9588825907814,4.71912337953873e-07,5.56507278507432e-05
"Prupe.6G343100.v2.1",2.38431470019947,3.61625884381339,83.9511576172027,4.72160382166839e-07,5.56507278507432e-05
"Prupe.6G151600.v2.1",7.20451859387575,1.01568156667902,83.7484160247454,4.78724363794912e-07,5.60007691554437e-05
"Prupe.4G197700.v2.1",-3.30444205321649,3.2486655515617,83.7308486299656,4.79298065186322e-07,5.60007691554437e-05
"Prupe.7G264000.v2.1",1.66470324230551,4.6606756938313,83.5144214104412,4.86431419495787e-07,5.64156614352462e-05
"Prupe.1G580800.v2.1",-1.22226252091127,5.16154645765708,83.4393135397168,4.88935506677903e-07,5.64156614352462e-05
"Prupe.6G060300.v2.1",2.77039881090807,2.85869348740969,83.432988326196,4.89147066364468e-07,5.64156614352462e-05
"Prupe.2G274100.v2.1",2.45881599314844,2.38539886194626,83.2663576109061,4.9475857922557e-07,5.64519374003136e-05
"Prupe.1G433300.v2.1",3.2987819595204,4.41837907213345,83.2569709036876,4.9507689158287e-07,5.64519374003136e-05
"Prupe.4G069300.v2.1",3.04629654544583,5.22305495131141,83.2278977487907,4.96064290119469e-07,5.64519374003136e-05
"Prupe.4G143600.v2.1",2.92753259163616,3.80189309419454,83.1750672399173,4.97864368097135e-07,5.64519374003136e-05
"Prupe.6G110500.v2.1",1.32184947426221,4.12558952333734,83.0544331333642,5.02003009905452e-07,5.66820457360891e-05
"Prupe.7G034300.v2.1",-1.44666662551797,5.3238783168547,82.7463288798435,5.12754586272409e-07,5.74694918455423e-05
"Prupe.4G191200.v2.1",2.28927491684118,4.31264957804245,82.7321953695984,5.13254122834449e-07,5.74694918455423e-05
"Prupe.6G194100.v2.1",2.87604902998012,3.66725328274436,82.63275376503,5.16784708717802e-07,5.76247115243714e-05
"Prupe.8G066900.v2.1",2.15254433868625,4.42161875999893,82.3737892884605,5.26111229010914e-07,5.8047762893278e-05
"Prupe.6G260200.v2.1",-1.93971411157267,5.60732308379357,82.358257283183,5.26676751140697e-07,5.8047762893278e-05
"Prupe.3G068300.v2.1",4.1661620079697,2.52289917713413,82.3477721581891,5.27058912140804e-07,5.8047762893278e-05
"Prupe.8G181100.v2.1",4.57075923678894,2.85338327426755,82.2032456832407,5.3235932179411e-07,5.83111913191947e-05
"Prupe.7G028900.v2.1",-1.19854278414484,4.6799508689535,82.1195844093141,5.35455625185507e-07,5.83111913191947e-05
"Prupe.6G070200.v2.1",1.22169967183698,5.86735893443788,82.1059980033009,5.35960415876198e-07,5.83111913191947e-05
"Prupe.6G275100.v2.1",-1.68061562313828,3.51049432568765,81.8660727146664,5.44965678827228e-07,5.90518656738875e-05
"Prupe.6G352900.v2.1",2.54091442719647,2.39686091646332,81.7314607185251,5.50094521518656e-07,5.92110881469586e-05
"Prupe.4G063300.v2.1",2.40425934194097,2.16833963344973,81.6992336338515,5.51330648599387e-07,5.92110881469586e-05
"Prupe.5G228400.v2.1",-2.9343618431891,3.68252973855315,81.6546717439454,5.53045180102207e-07,5.92110881469586e-05
"Prupe.2G005300.v2.1",2.81037358161715,3.36523744843196,81.5201676202547,5.58257675465963e-07,5.92207907651271e-05
"Prupe.4G029800.v2.1",3.91014474722755,1.00441212849751,81.4401321092201,5.61386207204352e-07,5.92207907651271e-05
"Prupe.8G231400.v2.1",-1.18905343183709,6.35812006630136,81.4286729115875,5.61835791875942e-07,5.92207907651271e-05
"Prupe.1G531300.v2.1",-5.25652541072955,-0.248249466416009,81.425745324453,5.61950718010918e-07,5.92207907651271e-05
"Prupe.1G582100.v2.1",4.98493855425649,-0.257169300015139,81.2339801727747,5.69538095424069e-07,5.97859267122305e-05
"Prupe.1G189900.v2.1",1.26956716270923,5.76548727541008,81.0441576181005,5.77165201968068e-07,6.03508189590968e-05
"Prupe.6G248100.v2.1",-2.15556714355009,4.970706407113,80.5343022024749,5.98241382117593e-07,6.23121731071553e-05
"Prupe.4G157900.v2.1",1.72357323766945,5.81700386831494,80.2054343600659,6.12306867833499e-07,6.3530974746292e-05
"Prupe.3G227800.v2.1",2.30119660867334,5.11218184044484,80.0183623350402,6.20477870057706e-07,6.41311607771566e-05
"Prupe.5G108700.v2.1",2.75202586036376,5.47009888657998,79.7179235267604,6.33865170748082e-07,6.52638265651847e-05
"Prupe.6G273000.v2.1",1.40130411094249,4.53999310281849,79.2480766549041,6.5547474538726e-07,6.72311940182895e-05
"Prupe.3G217600.v2.1",3.91407975814442,3.18344525970483,78.9859253460353,6.67900609512022e-07,6.82051080403565e-05
"Prupe.6G209100.v2.1",1.51047989558586,5.64326769384056,78.883050118863,6.72850919515238e-07,6.82051080403565e-05
"Prupe.4G132100.v2.1",-3.92269272361289,1.49272782155364,78.8345016318388,6.75201738924033e-07,6.82051080403565e-05
"Prupe.1G288900.v2.1",-2.63916075947019,7.65238156941077,78.8222890815363,6.75794586378304e-07,6.82051080403565e-05
"Prupe.8G034100.v2.1",4.09432458716559,7.62909686536573,78.7839372613169,6.77660248084515e-07,6.82051080403565e-05
"Prupe.5G198400.v2.1",4.75368504571321,4.62745894145619,78.7071846335807,6.81411822536371e-07,6.83267906978354e-05
"Prupe.4G006400.v2.1",1.23448823024352,5.81089912508449,78.568345995874,6.88259107762581e-07,6.87568290070775e-05
"Prupe.6G039200.v2.1",2.44812777473269,5.17797316508128,78.3220564303195,7.00601892016628e-07,6.97306468302327e-05
"Prupe.7G097600.v2.1",1.74770959658397,4.06974625349238,78.252424320865,7.04137658066324e-07,6.97749311879037e-05
"Prupe.1G016400.v2.1",2.9392759417433,3.19913107793712,78.1998015687822,7.06823382243549e-07,6.97749311879037e-05
"Prupe.3G055000.v2.1",-3.3786901996864,6.18956626984731,78.160513624765,7.08836237647367e-07,6.97749311879037e-05
"Prupe.6G248400.v2.1",-2.04599280376679,3.8396904129209,78.0261324494558,7.15771192122575e-07,7.00051867514789e-05
"Prupe.5G106800.v2.1",7.19688390768543,1.23060891488353,78.014302078764,7.16385455909527e-07,7.00051867514789e-05
"Prupe.1G322400.v2.1",2.06651919511617,5.21294953104752,77.7793643722234,7.28710863349107e-07,7.09516196767412e-05
"Prupe.4G013800.v2.1",1.70610047880203,4.02921445239918,77.7071608413996,7.32547843622206e-07,7.10677191395651e-05
"Prupe.6G005300.v2.1",1.35675438268745,4.88452657380198,77.35293259811,7.51712825159243e-07,7.26646717644041e-05
"Prupe.7G193900.v2.1",-0.823894835771689,5.90298579545978,77.2281241085369,7.58602703581918e-07,7.30678510873007e-05
"Prupe.7G132100.v2.1",1.56238833886337,6.45498961984484,77.1376466053786,7.63642937065106e-07,7.32906308848236e-05
"Prupe.1G450200.v2.1",1.98575797593182,1.686168749975,76.877480035027,7.7835263363797e-07,7.44365491948511e-05
"Prupe.7G212300.v2.1",2.19020705986219,2.74362506268765,76.775985556203,7.84179500720114e-07,7.44710508230587e-05
"Prupe.6G033800.v2.1",-1.29297750128149,6.10235116238564,76.7746615032366,7.84255847241678e-07,7.44710508230587e-05
"Prupe.3G178300.v2.1",-1.62750933872274,5.65205172776273,76.3400239473846,8.09787367394641e-07,7.66247039577331e-05
"Prupe.6G062600.v2.1",-1.42963068006167,7.15591990335638,76.0520233339109,8.27233283181588e-07,7.80008421717152e-05
"Prupe.6G231600.v2.1",-0.949913678649187,4.51189274578361,75.9632661576603,8.32696937563563e-07,7.80460103907471e-05
"Prupe.2G310600.v2.1",1.59738767420467,6.23761651865277,75.9499404677684,8.33520819489614e-07,7.80460103907471e-05
"Prupe.4G082600.v2.1",1.2746077604983,5.85494867324143,75.7406369657112,8.4658549366723e-07,7.89940693448593e-05
"Prupe.6G054400.v2.1",1.60457104299442,4.74843002697394,75.472678510565,8.63657604344186e-07,8.03082034655409e-05
"Prupe.8G183500.v2.1",1.44844705473613,5.62819492873474,75.1703099769755,8.83400863677772e-07,8.13501489446644e-05
"Prupe.3G142200.v2.1",3.77699529738447,0.293761905978189,75.1468194927054,8.84956350574777e-07,8.13501489446644e-05
"Prupe.8G207100.v2.1",-0.944012678451049,6.28612076975939,75.1234300282216,8.86508287426696e-07,8.13501489446644e-05
"Prupe.3G227400.v2.1",-3.58873956482198,2.01017739117288,75.0885188869811,8.88830552863236e-07,8.13501489446644e-05
"Prupe.1G417100.v2.1",4.28487724288269,5.53488689985316,75.0709927450088,8.89999024661606e-07,8.13501489446644e-05
"Prupe.3G258500.v2.1",-1.0676988419575,7.88153732610342,74.9763014324502,8.9634284200506e-07,8.16522752311932e-05
"Prupe.6G209900.v2.1",2.28492815321208,4.74314413573439,74.6209374155341,9.20619964884929e-07,8.35804740417321e-05
"Prupe.7G188800.v2.1",1.34152603018593,4.16638903386869,74.57498739403,9.23814129109501e-07,8.35880710153523e-05
"Prupe.1G084500.v2.1",-1.74642117336559,7.20660967882035,74.3693259779593,9.38267986383991e-07,8.46109919399228e-05
"Prupe.3G209900.v2.1",3.30786547478256,7.60884886293305,74.1736652966459,9.5226159096533e-07,8.55291210901674e-05
"Prupe.2G317500.v2.1",-1.41477227409327,6.20969756341609,74.1383246367937,9.5481473326574e-07,8.55291210901674e-05
"Prupe.2G186700.v2.1",1.76170448857444,2.81715414098521,73.9736648339215,9.66814949150597e-07,8.63163392974219e-05
"Prupe.7G261700.v2.1",-2.16298149209322,6.83665057564696,73.8875315699283,9.73161487121498e-07,8.65952604086623e-05
"Prupe.7G271000.v2.1",0.806680275360307,7.76381620612676,73.8415719482383,9.76567572156394e-07,8.66115523648805e-05
"Prupe.2G266100.v2.1",3.34556882425256,2.40995914549537,73.4583202410265,1.0055121954855e-06,8.88810426210058e-05
"Prupe.4G092600.v2.1",2.9468594999193,4.34468353959843,73.4159619940233,1.0087715550704e-06,8.88810426210058e-05
"Prupe.1G278700.v2.1",2.76188379324189,2.86290606397088,73.2932804354577,1.01828056044432e-06,8.9242796538943e-05
"Prupe.1G531100.v2.1",-2.08452605878037,2.06011904495575,73.277397729036,1.01951916561067e-06,8.9242796538943e-05
"Prupe.4G263900.v2.1",-0.967008378073889,5.61573693680237,72.9334097424093,1.04677603182782e-06,9.13312087769777e-05
"Prupe.5G220400.v2.1",5.95495612047721,2.09545998352822,72.8329472950644,1.05489437712853e-06,9.1741671833576e-05
"Prupe.6G321700.v2.1",-2.80682611023742,5.70036818806213,72.6531700000802,1.0696040770611e-06,9.27208721382679e-05
"Prupe.6G131600.v2.1",2.25207668091148,3.88211465430219,72.4336799453644,1.08788498421604e-06,9.40023574946549e-05
"Prupe.4G155700.v2.1",1.2334007025322,4.28419420909414,72.1350548211571,1.11333862621664e-06,9.58934259689737e-05
"Prupe.4G201300.v2.1",2.80821220428241,1.48723321633218,72.0482789424852,1.1208633934719e-06,9.60240310951168e-05
"Prupe.3G251500.v2.1",4.00336461693737,3.71475660866276,167.18137888937,1.12442969550731e-06,9.60240310951168e-05
"Prupe.5G116400.v2.1",2.1751920848397,1.5412229859104,71.9942889356096,1.1255747328159e-06,9.60240310951168e-05
"Prupe.1G099100.v2.1",-1.0465797717898,5.43688379656041,71.9311046303943,1.13111742847464e-06,9.61777855031919e-05
"Prupe.6G101600.v2.1",1.89600367928612,4.76246883556726,71.8554879160957,1.13779215598108e-06,9.61777855031919e-05
"Prupe.7G139800.v2.1",2.47216970487945,3.04203919858909,71.8518554714046,1.13811393554925e-06,9.61777855031919e-05
"Prupe.1G004800.v2.1",-1.27834799639334,7.40322827474182,71.1841997589729,1.19908164278304e-06,0.000101012291493758
"Prupe.5G011300.v2.1",1.20785088774375,8.32135612508802,71.0327714414217,1.21342848819506e-06,0.000101901449260206
"Prupe.4G159700.v2.1",2.7648389776245,4.68965570440704,70.8615148309712,1.22989309703607e-06,0.000102813259703245
"Prupe.8G043000.v2.1",2.65181226031031,0.419439101967913,70.8404295961135,1.23193799071354e-06,0.000102813259703245
"Prupe.4G024400.v2.1",4.77526775471053,4.8703841374006,70.4872635714841,1.26677857668411e-06,0.000105393624431059
"Prupe.1G504400.v2.1",1.51658376511737,3.59692654638623,70.3975117971773,1.27581301178148e-06,0.000105817663782728
"Prupe.6G067300.v2.1",4.06496753153261,2.50197671166815,70.2420227841966,1.29164105330609e-06,0.00010662957566121
"Prupe.6G222100.v2.1",-2.72641075793982,5.69664278500997,70.2102526480095,1.29490290028058e-06,0.00010662957566121
"Prupe.3G251400.v2.1",3.10773351528985,2.30119097019374,70.1482661160286,1.3012944615347e-06,0.00010662957566121
"Prupe.3G294100.v2.1",1.47570531838584,5.43821360781701,70.1273993367242,1.30345425944755e-06,0.00010662957566121
"Prupe.4G223200.v2.1",-0.88996112621961,6.04150977913443,70.108234561937,1.30544153583664e-06,0.00010662957566121
"Prupe.1G224800.v2.1",9.36550753385086,4.64591936164546,70.028916582198,1.31370359783238e-06,0.000106979262983483
"Prupe.5G149400.v2.1",3.62545283855651,4.40879787591292,69.8411016219398,1.3335087304986e-06,0.0001082639882619
"Prupe.6G193200.v2.1",1.92939498069058,7.30582646554708,69.7039538440251,1.34818865856921e-06,0.000108823030934177
"Prupe.7G142200.v2.1",1.35420496402932,4.11976084465217,69.7011229306766,1.34849362933357e-06,0.000108823030934177
"Prupe.6G290700.v2.1",3.03752211662565,4.60087594349832,69.5970658738954,1.35975897613544e-06,0.000109403601693676
"Prupe.1G278800.v2.1",2.97020828714561,3.05150572112851,69.4056781960864,1.38076348637372e-06,0.000110551078532899
"Prupe.7G159700.v2.1",1.18550355070117,6.8001886884618,69.3628840016247,1.38551113160547e-06,0.000110551078532899
"Prupe.5G120100.v2.1",-0.89246418035262,6.16458981726602,69.3552298509358,1.38636227684245e-06,0.000110551078532899
"Prupe.1G505100.v2.1",1.21465578171159,5.62319996840214,69.2043012837804,1.40326942258062e-06,0.000111254078075334
"Prupe.1G020100.v2.1",3.35261538134487,3.16253020617115,69.1805792625539,1.4059483531198e-06,0.000111254078075334
"Prupe.4G186300.v2.1",1.75110475837723,3.45837623494051,69.1649566393551,1.40771583916708e-06,0.000111254078075334
"Prupe.5G077000.v2.1",0.913346299759605,5.08314452848958,69.1294875913362,1.411738199073e-06,0.000111254078075334
"Prupe.3G157200.v2.1",3.64494362877388,7.72236485114687,69.0411167876231,1.42181766007852e-06,0.000111720777717223
"Prupe.3G042000.v2.1",-1.9626132744773,5.46773001089696,68.9583947196436,1.43132811258531e-06,0.000112140176004388
"Prupe.6G353100.v2.1",2.70339631286648,1.11301257126871,68.510200176499,1.4841500658385e-06,0.000115940595114181
"Prupe.3G288000.v2.1",1.1830118528282,3.82140720719116,68.455879990478,1.4907034519284e-06,0.000116114996706295
"Prupe.1G128700.v2.1",-1.47605353757269,10.1923640652273,68.3908117617917,1.49859750095095e-06,0.000116392516309407
"Prupe.7G201000.v2.1",-1.79745854724441,4.89992670664601,68.239983701896,1.51708201928922e-06,0.000117488602606223
"Prupe.3G288600.v2.1",-1.27634482728842,4.54053012427288,68.0783608660784,1.53718200666458e-06,0.000118654989985456
"Prupe.5G163100.v2.1",1.43953986267383,7.97917204493763,68.0481438144652,1.54097389591502e-06,0.000118654989985456
"Prupe.1G423300.v2.1",1.80460526913613,7.64659188561427,67.9863340981666,1.54876395191979e-06,0.000118914096228401
"Prupe.5G132800.v2.1",-1.88969175494724,7.24625386646888,67.8867483527251,1.56141077395229e-06,0.000119543566177835
"Prupe.2G135000.v2.1",-1.13420651042549,3.95822388288362,67.7438916212329,1.57976132902867e-06,0.000120604903963032
"Prupe.4G022000.v2.1",-2.46041547588531,2.09688967653478,67.639586224923,1.59331697660098e-06,0.000121295204283847
"Prupe.1G441600.v2.1",2.92670381464689,4.10620419034148,67.4362876008303,1.62012533991504e-06,0.000122987650450669
"Prupe.8G004300.v2.1",-1.05347463740351,5.83274551981962,67.3897800733541,1.62633104014752e-06,0.000123110969132069
"Prupe.6G212700.v2.1",2.1846864542027,5.9309854524063,67.3275422692288,1.63467864146065e-06,0.000123395278460595
"Prupe.2G256700.v2.1",2.54574715012694,3.16015258522254,67.2515638098814,1.64493627115118e-06,0.000123821771469596
"Prupe.1G431200.v2.1",-1.81362320605375,2.8893803746895,67.0346051122965,1.67463837131999e-06,0.000125705466347715
"Prupe.1G341500.v2.1",-2.54991481394776,10.1676375604969,66.9734510777262,1.68312191857502e-06,0.000125756150655052
"Prupe.6G095000.v2.1",-3.34514444134729,-0.474429403188603,66.9345960621469,1.6885378022409e-06,0.000125756150655052
"Prupe.2G007300.v2.1",-1.40324787926047,2.98553523856966,66.9286154965497,1.68937319900779e-06,0.000125756150655052
"Prupe.1G523500.v2.1",-1.08182949405426,7.28806588847107,66.8953245733535,1.69403217121754e-06,0.000125756150655052
"Prupe.7G173300.v2.1",-3.34495101232459,2.88146473404733,66.8285285000076,1.70342486497865e-06,0.000126105058943722
"Prupe.1G470300.v2.1",2.72792499180775,2.4537231240783,66.7294490125941,1.71746802010408e-06,0.0001267953794073
"Prupe.3G289500.v2.1",-0.896206263879392,3.72578113404189,66.3789598997223,1.76822786883737e-06,0.000130185171285662
"Prupe.1G250200.v2.1",1.00069089415482,4.68599277690497,66.3271482354847,1.77587739608998e-06,0.000130391129139688
"Prupe.6G159600.v2.1",1.28672872244931,4.11922696410467,66.0020304994867,1.82475861940473e-06,0.000133615090951671
"Prupe.8G221400.v2.1",0.921230914062105,5.02591797097907,65.9563003174133,1.83175785974635e-06,0.000133763122187402
"Prupe.3G196100.v2.1",0.954833470708056,4.69370602897599,65.8332682693411,1.85074279274313e-06,0.000134783227830315
"Prupe.3G152900.v2.1",-3.07474719464922,2.05055546414399,65.6614192367488,1.87764178512243e-06,0.00013571445115217
"Prupe.8G227200.v2.1",-1.01498384604546,3.7208247487708,65.6417041570705,1.88075646088578e-06,0.00013571445115217
"Prupe.1G128900.v2.1",1.37179516837864,5.38890197358243,65.6337900565429,1.88200844150196e-06,0.00013571445115217
"Prupe.7G138600.v2.1",3.08638617017909,2.62102532849043,65.6229142540108,1.88373052058793e-06,0.00013571445115217
"Prupe.6G020900.v2.1",2.87630182654507,2.28806864519729,65.5187301928828,1.90031948996608e-06,0.000136356770491323
"Prupe.6G000800.v2.1",1.91751807821608,1.98386493302077,65.5032780668881,1.90279421479724e-06,0.000136356770491323
"Prupe.5G078400.v2.1",2.18216300578608,3.15435679565085,65.4513284583284,1.91114146627191e-06,0.000136590703784907
"Prupe.7G220200.v2.1",-1.47564154649236,4.68754022738074,65.3678078406103,1.92465023672098e-06,0.000136984072940357
"Prupe.3G229800.v2.1",-2.68436274341936,6.73879178684013,65.3543310064328,1.92684030705373e-06,0.000136984072940357
"Prupe.8G013600.v2.1",-0.981171090958172,6.38964946602957,65.2735107612831,1.94003456978075e-06,0.000137558176764428
"Prupe.7G115200.v2.1",1.80274963285919,3.83295580748268,65.0818754205449,1.97173851789795e-06,0.000139438234714399
"Prupe.3G016600.v2.1",2.22165093674811,3.9519421842169,65.0454714484019,1.97782847470165e-06,0.00013950179685212
"Prupe.3G270200.v2.1",1.88452370124965,4.04378154001816,64.938141536439,1.99591017052453e-06,0.000140408623069387
"Prupe.3G291100.v2.1",-0.843274794105526,7.09478174775447,64.8108188645089,2.01760778644623e-06,0.000141564423094437
"Prupe.2G021000.v2.1",1.68933091736063,3.20361392547889,64.6371153959431,2.0476496088799e-06,0.000143298145675598
"Prupe.6G278000.v2.1",2.00684794243179,5.75007108000223,64.5416915498197,2.06437248020688e-06,0.00014409319911844
"Prupe.1G232900.v2.1",-1.13644989022257,4.17608027850993,64.2141747925055,2.12297934788573e-06,0.000147800062216926
"Prupe.4G138400.v2.1",-1.01545805926111,5.88395956226371,64.1801548156066,2.12917627766841e-06,0.000147848460231998
"Prupe.3G251200.v2.1",4.54190473144047,3.51391090534355,64.1125153279675,2.1415592731235e-06,0.000148325057594453
"Prupe.6G052700.v2.1",1.12115070167566,4.08761136350754,64.0126038244991,2.16000270425027e-06,0.000149212459553334
"Prupe.2G003400.v2.1",1.45010827025102,8.89414498406787,63.9831386389868,2.16547684388792e-06,0.000149212459553334
"Prupe.8G238300.v2.1",2.38974861008961,8.15576709665592,63.7933246641731,2.20112713542152e-06,0.00015128104734062
"Prupe.8G101200.v2.1",1.07716946872185,7.47503958330052,63.727402295163,2.21366651351111e-06,0.000151754745453021
