"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.1G048100.v2.1",260.88632645519,-0.521677302988241,0.135764446212862,-3.84251781331848,0.000121778572476793,0.000765745088044866
"Prupe.1G048300.v2.1",433.206271201363,-1.14518206601819,0.220842154838039,-5.18552296710764,2.15409537746099e-07,2.95056185301265e-06
"Prupe.1G048800.v2.1",411.669205133435,0.83310992558155,0.245581568050139,3.39239598556297,0.000692842316952511,0.00341968648750602
"Prupe.1G049000.v2.1",954.117894420268,-0.339996819789851,0.104859103724356,-3.24241584863823,0.00118520944111063,0.00543289416147481
"Prupe.1G049200.v2.1",128.535538962196,-1.55722731131174,0.273321683077358,-5.69741593048436,1.21636927292001e-08,2.2055667128284e-07
"Prupe.1G049400.v2.1",734.076196064039,-0.361006803632071,0.140057792504245,-2.57755600154221,0.0099501756896606,0.0312788376269772
"Prupe.1G049600.v2.1",304.089452574678,1.45609316746284,0.293483252990812,4.96141825001656,6.99803223616796e-07,8.3980291985933e-06
"Prupe.1G050200.v2.1",461.97540999806,-0.550762090070028,0.188197116890798,-2.92651714951409,0.00342780606611823,0.0131002256001195
"Prupe.1G050800.v2.1",439.164162963188,-0.393086526400899,0.1382317129949,-2.84367832738498,0.00445960458878897,0.0161972296372077
"Prupe.1G050900.v2.1",1722.11348976872,-1.19639280285344,0.364544276760016,-3.28188612227492,0.00103115239602212,0.00480288764922151
"Prupe.1G051400.v2.1",35.6702420945796,-0.703628231743704,0.220528263824492,-3.19064876102997,0.00141953740291691,0.0063020544693906
"Prupe.1G052400.v2.1",873.124117149289,0.978169780184297,0.251508644912553,3.88920937697548,0.000100571324385682,0.000647347001171535
"Prupe.1G052600.v2.1",123.908326671024,-1.40273274177593,0.207975992603234,-6.74468588522133,1.53358437191082e-11,4.90040593134355e-10
"Prupe.1G053600.v2.1",1033.54980883349,-0.260275564993773,0.104970628703935,-2.47950848925435,0.0131563598230296,0.0394658713913532
"Prupe.1G053800.v2.1",7327.76190764646,-1.20905964569992,0.207216878159266,-5.83475466110749,5.38697727935868e-09,1.0427267902125e-07
"Prupe.1G053900.v2.1",23.1107518851707,3.23912667402008,0.880031307561285,3.6806948186835,0.000232599263703269,0.00134139103404097
"Prupe.1G054000.v2.1",411.708494902044,-0.524489246537215,0.114188844351948,-4.59317413635132,4.36554481810906e-06,4.16323908263572e-05
"Prupe.1G054100.v2.1",873.857480270575,2.47218922565876,0.376176136209555,6.57189275898562,4.96796403618674e-11,1.4417822752793e-09
"Prupe.1G056300.v2.1",742.482504611516,-0.401099705398329,0.0980246130929438,-4.09182645809599,4.27988898381472e-05,0.000307925769812431
"Prupe.1G056800.v2.1",25.6299991625232,-1.25895894121981,0.27353919594162,-4.60248096031,4.17487738965822e-06,4.01165050333334e-05
"Prupe.1G057400.v2.1",308.669550347449,-0.540279274250443,0.202387252613478,-2.66953213344061,0.00759570047455034,0.0251030488251429
"Prupe.1G057600.v2.1",361.95473110417,0.630023967917469,0.224155120448564,2.81066061152968,0.00494399062662861,0.0176085654895078
"Prupe.1G058400.v2.1",10.1361424529487,4.19099194340303,1.19064983834173,3.51991980214771,0.000431677302319841,0.00228369505200201
"Prupe.1G061500.v2.1",255.219962216918,-1.73707076421925,0.396678487108662,-4.37903950093319,1.19203526114694e-05,0.000100646714923302
"Prupe.1G061900.v2.1",846.409865650231,2.28009055001473,0.578667258603249,3.94024461573698,8.13985651143562e-05,0.000540437216049469
"Prupe.1G063300.v2.1",144.663320894336,1.28449350343302,0.28120724408616,4.56778241117948,4.9291131722021e-06,4.65322997226541e-05
"Prupe.1G063400.v2.1",1131.7612542236,-0.746395203120703,0.164147791867797,-4.54709255986728,5.43920812359988e-06,5.05866689631324e-05
"Prupe.1G063600.v2.1",382.34895710684,-0.917430933620058,0.160430086935794,-5.71857156686091,1.07423271168275e-08,1.96273359938297e-07
"Prupe.1G063800.v2.1",489.39786484411,-0.420771662210725,0.155834445908797,-2.70011973127549,0.006931452585763,0.0232762160925723
"Prupe.1G064600.v2.1",793.225495201815,-0.63979962040246,0.0994753338285191,-6.43174137525771,1.26150254298227e-10,3.42101036403955e-09
"Prupe.1G068200.v2.1",181.074870635788,-0.823290701415515,0.335939730281865,-2.45070953865667,0.0142574951873522,0.0421516208956166
"Prupe.1G068900.v2.1",107.555383560742,0.781974971212576,0.208758335358413,3.74583831524629,0.000179792366166003,0.00107103458016617
"Prupe.1G069500.v2.1",161.087870643678,-0.513295046153056,0.126691940199572,-4.05152092030862,5.08857752836119e-05,0.000356449054551816
"Prupe.1G069800.v2.1",1724.33733759956,3.40384640974584,0.543277270883269,6.26539447198261,3.71882777035395e-10,9.19234381625995e-09
"Prupe.1G069900.v2.1",727.696497050537,0.510617787535228,0.146001869794828,3.49733731665755,0.000469927230582425,0.00245524419185497
"Prupe.1G070600.v2.1",182.222340142528,-0.607116174860122,0.201313665571436,-3.01577229313669,0.00256325674717812,0.0103340755454517
"Prupe.1G071700.v2.1",7.35442518529816,-2.98207170128875,0.687917523888166,-4.33492620515587,1.45809027659208e-05,0.000120000885564916
"Prupe.1G071800.v2.1",26.6693538804011,-1.55627607387289,0.332523634438409,-4.68019687232531,2.86599570775231e-06,2.87871264340091e-05
"Prupe.1G071900.v2.1",224.267885404393,-0.681422930192473,0.20851616162567,-3.26796218038854,0.0010832483967002,0.00501728554189917
"Prupe.1G072200.v2.1",30.5794551122359,1.34426055739761,0.30896691092012,4.35082369627976,1.35627073267252e-05,0.000112655859815073
"Prupe.1G072600.v2.1",4329.47380671456,-1.6041256772149,0.143211485467651,-11.2010965599351,4.02717491956338e-29,9.11625227844321e-27
"Prupe.1G072700.v2.1",2.4639462051019,-3.66966903795874,1.06469985250032,-3.446669997503,0.000567541373187588,0.00288738519763404
"Prupe.1G072800.v2.1",35.5788747908135,-3.67710796933447,0.344963321703517,-10.6594172133314,1.57581777607397e-26,3.0807237522246e-24
"Prupe.1G073700.v2.1",260.071202283964,-1.05939519317272,0.283647844506099,-3.73489597644357,0.000187792794636718,0.00111038879534303
"Prupe.1G073800.v2.1",234.878713006655,-0.372737636519165,0.154019859938991,-2.42006217033836,0.0155178537817804,0.0451693889519745
"Prupe.1G074400.v2.1",1842.0323005877,1.54997755904955,0.592975461358453,2.61389831460933,0.00895156738197235,0.0287018721558544
"Prupe.1G074700.v2.1",77.2000256169241,0.548480821919154,0.17103565640157,3.20682150996276,0.00134210239615315,0.0060254513631051
"Prupe.1G074800.v2.1",675.291952811134,-0.302475587541093,0.118361473118263,-2.55552401953353,0.0106028043072873,0.0329975841719558
"Prupe.1G075400.v2.1",299.316835518267,-0.460907845195418,0.134078184508046,-3.43760505772481,0.000586883005563022,0.00296265705038328
"Prupe.1G076300.v2.1",401.52959911734,-0.37524923770034,0.138354519002798,-2.71222971540778,0.00668322599652172,0.0226117107974017
"Prupe.1G076400.v2.1",963.901475760748,0.724690697550833,0.14355253122878,5.04826136709418,4.45848918903845e-07,5.62674941374835e-06
"Prupe.1G077000.v2.1",49.7680139215441,-0.722648518501019,0.240348287227246,-3.00667222070846,0.00264124392255634,0.010599975928429
"Prupe.1G077300.v2.1",119.194410974717,0.95692411456376,0.289853800073822,3.30140268756195,0.000962027001452465,0.0045358583408322
"Prupe.1G078100.v2.1",2718.88393549818,-0.345098421721429,0.113562100545543,-3.03885204714957,0.00237481452947803,0.00969262842235814
"Prupe.1G078200.v2.1",4573.77984847876,-0.511246449295258,0.0818682353884613,-6.24474739035738,4.24485579621405e-10,1.04088510715602e-08
"Prupe.1G078700.v2.1",165.595498240259,1.89647787196559,0.443288709322433,4.27820026109926,1.88410479207177e-05,0.000150903812117331
"Prupe.1G079400.v2.1",227.887758212488,-0.561083464988044,0.147810885336619,-3.79595497117991,0.000147076194419139,0.000899565859210348
"Prupe.1G079600.v2.1",301.070213883435,-0.66589256582388,0.130972851081912,-5.0842030262243,3.6917288738804e-07,4.76958709669339e-06
"Prupe.1G079800.v2.1",1463.85300074646,5.32180576660128,1.64552792841616,3.23410236599482,0.0012202571005329,0.00556556287316225
"Prupe.1G080900.v2.1",331.790772941872,-0.676025133822362,0.145975739466449,-4.63107867302663,3.63765608155111e-06,3.55257920225961e-05
