"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.6G240100",263.334571748703,-0.363984966288178,0.110460449500197,-3.29516100952974,0.0009836530263855,0.00488988828888682
"Prupe.6G240500",3.22642271746159,3.41405921026909,1.16913243114789,2.92016466168598,0.00349846482725947,0.0139867783185513
"Prupe.6G241400",486.813453330917,-0.553129280074292,0.138281350098388,-4.00002805642798,6.33349744914288e-05,0.000459490093684566
"Prupe.6G241600",144.33666196145,-0.567750046474066,0.218721494247634,-2.5957670435045,0.00943800304895965,0.0313456848890666
"Prupe.6G241800",513.285830659594,0.435357112667119,0.16218377936045,2.68434435542131,0.00726722119490851,0.025353267703379
"Prupe.6G242000",5.78645652971015,2.46556226435268,0.945540285170945,2.60756977044815,0.00911874849446512,0.0304920390646
"Prupe.6G242200",280.448475907336,-1.71576957663845,0.378855824347829,-4.52881931957102,5.93141910010786e-06,5.80074151042086e-05
"Prupe.6G242400",533.353962430238,-1.29461653416923,0.357912728752245,-3.61712906574325,0.000297888785548858,0.00175273326017174
"Prupe.6G242600",3121.51522332423,-0.328663143293016,0.10792829583832,-3.04519904386673,0.00232526365971144,0.0100049156606864
"Prupe.6G242800",109.834997271248,0.647015455670243,0.238637999052268,2.71128428096034,0.0067023136255428,0.0237690181089383
"Prupe.6G242900",4.75640900752856,2.96528514172183,1.02178222032673,2.90207157918019,0.00370703826606131,0.0146628533334726
"Prupe.6G243200",223.609309968566,-0.569156514435275,0.187067154612718,-3.04252510609675,0.0023460224633621,0.0100818540979684
"Prupe.6G243500",215.698376768054,0.527522760105063,0.145325918682587,3.62992895477406,0.000283499239309318,0.00168219150663274
"Prupe.6G243700",89.5421909156449,0.357216033819756,0.142003294211007,2.5155475146158,0.0118847656260843,0.0377479117324627
"Prupe.6G244000",96.9627355960298,-1.49164969421843,0.223382623021962,-6.67755474458629,2.42961866011946e-11,8.226819627624e-10
"Prupe.6G244200",3026.78489769437,0.615716367135595,0.233685501272265,2.634807738535,0.00841849526068255,0.0286238994946882
"Prupe.6G244600",146.445817796118,-1.48895406598609,0.242616918390226,-6.13705786004275,8.40637751313367e-10,2.0988987465393e-08
"Prupe.6G244700",420.825940508131,-0.627671558491271,0.196690030229465,-3.19117119336964,0.00141697293506366,0.00663748262340537
"Prupe.6G244900",1945.07232842259,-0.577643227490061,0.131119148677186,-4.40548335859176,1.05548255382262e-05,9.5726530323611e-05
"Prupe.6G246100",791.624011928445,-0.22889940505109,0.0827842170189592,-2.76501262310263,0.00569205930853492,0.0207822443284699
"Prupe.6G246500",1137.68224312834,0.284304230734528,0.102198178269011,2.78189137565806,0.00540431250156108,0.0199815092719519
"Prupe.6G246800",81.1499276757892,-1.1086927136853,0.272969003794618,-4.06160662299767,4.87361501695722e-05,0.000363326271281885
